###############################################################################
Defintion of the variables
  index: ID of structure
  coordiantion: number of the first neigbor of the center Au
  Ead: adsorption energy
  AuC: distance between center Au and C
  com_dis: distance between center Au and center of mass of CO
  angle: angle between center Au, C and O
###############################################################################

index coordination Ead_vacuum Ead_reqm AuC_vacuum AuC_reqmcom_dis_vacuum com_dis_reqm angle_vacuum angle_reqm
  801438   8   -0.6050   -0.6003    2.0488    2.0675   2.7067    2.6244    179.98    142.60
  801546   8   -0.7141   -0.7482    2.1536    2.2864   2.6792    2.7893    136.68    133.64
  801640   8   -0.8518   -0.9030    2.0213    2.0394   2.6729    2.6792    171.01    164.63
  801694   8   -0.6508   -0.6279    2.0158    2.0327   2.6709    2.6830    174.08    171.60
  801740   8   -0.6672   -0.7199    2.0319    2.0499   2.6891    2.7049    177.92    173.78
  801945   8   -0.7320   -0.6885    2.0166    2.0354   2.6745    2.6462    178.31    154.57
  801968   8   -0.8663   -0.8128    2.1535    2.3082   2.7013    2.7858    140.23    130.33
  802332   8   -0.6090   -0.6085    2.0481    2.0651   2.7069    2.7206    179.98    174.24
  802542   8   -0.6869   -0.6671    2.0317    2.0482   2.6856    2.6970    173.29    170.54
  802595   8   -0.6130   -0.6415    2.0235    2.0408   2.6815    2.6891    177.52    168.20
  900009   9   -0.5061   -0.4008    2.0622    2.0809   2.7110    2.6960    168.74    156.35
  900016   9   -0.5796   -0.5703    2.0506    2.0647   2.7089    2.7080    178.29    165.78
  901353   9   -0.6139   -0.5718    2.0593    2.0776   2.7079    2.6884    168.96    154.57
  901393   9   -0.7795   -0.7744    2.2290    2.3436   2.7200    2.7966    131.93    127.19
  901430   9   -0.8180   -0.7104    2.2238    2.3237   2.7536    2.7986    137.66    130.18
  901538   9   -0.4649   -0.4064    2.1005    2.1139   2.7420    2.7323    165.73    157.19
  901590   9   -0.4665   -0.4132    2.1104    2.1305   2.7500    2.7336    164.77    153.10
  901623   9   -0.7596   -0.7068    2.2208    2.3387   2.7574    2.8126    138.75    130.03
  901690   9   -0.5314   -0.4908    2.0812    2.1015   2.7233    2.7010    166.02    152.00
  902229   9   -0.5315   -0.4748    2.0745    2.0824   2.7214    2.7115    168.36    160.60
  902473   9   -0.6306   -0.5657    2.0643    2.0815   2.7134    2.7287    169.32    168.92
  902542   9   -0.6073   -0.5489    2.0466    2.0474   2.6998    2.6633    172.31    156.31
  903555   9   -0.5582   -0.3548    2.0624    2.0842   2.7070    2.6245    167.21    139.74
   02018   7   -0.6263   -0.6501    2.0446    2.0623   2.6976    2.6715    173.09    154.32
   03000   8   -0.6764   -0.7585    2.0360    2.0419   2.6940    2.6963    179.01    175.95
   03001   9   -0.6097   -0.5200    2.0765    2.0765   2.7250    2.7001    169.41    158.74
   03018   6   -0.9623   -1.1613    1.9859    2.0011   2.6435    2.6561    178.58    176.39
   04003   8   -0.7702   -0.6705    2.1587    2.2949   2.7268    2.7896    143.70    132.71
   05006   9   -0.6248   -0.5409    2.0529    2.0670   2.7095    2.6509    178.33    148.30
   05017   9   -0.5781   -0.6026    2.0620    2.0790   2.7174    2.6983    176.15    157.62
   05023   8   -0.6863   -0.6413    2.0334    2.0567   2.6906    2.7095    176.67    174.34
   06002   9   -0.6434   -0.6131    2.2100    2.3187   2.7705    2.8012    142.40    130.97
   07003   6   -0.9512   -1.0581    1.9890    1.9838   2.6448    2.6387    175.15    174.38
   07008   8   -0.8160   -0.7867    2.0166    2.0347   2.6741    2.6299    178.74    150.77
   07015   8   -0.6737   -0.7018    2.0308    2.0330   2.6882    2.5984    179.15    144.13
