system Eqm_adsorption(eV) Ereqm_adsorption(eV) Ereqm_adsorption_solv_fixed(eV) Ereqm_adsorption_solv_min(eV)
CONTCAR_AuCO_601902 -0.98940000 -0.98031881 -1.03419932 -1.04859693 
CONTCAR_AuCO_601985 -0.98290000 -0.96704024 -1.04363769 -1.03736164 
CONTCAR_AuCO_602049 -0.98850000 -0.98058415 -1.02259697 -1.03045386 
CONTCAR_AuCO_602064 -0.94400000 -0.92484719 -1.00962510 -1.01613918 
CONTCAR_AuCO_602085 -0.99530000 -0.99229763 -1.10456768 -1.10924763 
CONTCAR_AuCO_602100 -0.89400000 -0.87727194 -1.05458923 -1.05723088 
CONTCAR_AuCO_700000 -0.88410000 -0.87216885 -0.96676545 -0.96081704 
CONTCAR_AuCO_700084 -0.82600000 -0.82353165 -0.79914870 -0.81496578 
CONTCAR_AuCO_700141 -0.91530000 -0.91459598 -1.00527809 -1.02165949 
CONTCAR_AuCO_700562 -0.91050000 -0.85749646 -0.91617904 -0.89908621 
CONTCAR_AuCO_700948 -0.83930000 -0.83461080 -0.94658373 -0.94858988 
CONTCAR_AuCO_700992 -0.80110000 -0.72764379 -0.95863727 -0.88254533 
CONTCAR_AuCO_701192 -0.81790000 -0.81296355 -0.80811347 -0.81263861 
CONTCAR_AuCO_701947 -0.84820000 -0.81608729 -1.02736802 -1.00227421 
CONTCAR_AuCO_702230 -0.86060000 -0.82085554 -0.96449625 -0.98437121 
CONTCAR_AuCO_702319 -0.82670000 -0.78893542 -0.77311973 -0.74251332 
CONTCAR_AuCO_702334 -0.80070000 -0.78436701 -0.87084287 -0.88009189 
CONTCAR_AuCO_702391 -0.86480000 -0.80784207 -0.88670427 -0.83669600 
CONTCAR_AuCO_702584 -0.86890000 -0.86778928 -0.83940209 -0.86680061 
CONTCAR_AuCO_7324 -0.76550000 -0.72868988 -0.79673929 -0.78075010 
CONTCAR_AuCO_800398 -0.66110000 -0.65618343 -0.56400249 -0.57293172 
CONTCAR_AuCO_800411 -0.76820000 -0.66650085 -0.77909787 -0.70520769 
CONTCAR_AuCO_800417 -0.62610000 -0.61486084 -0.59302043 -0.58828334 
CONTCAR_AuCO_800525 -0.78690000 -0.74266151 -0.79611337 -0.78369714 
CONTCAR_AuCO_800632 -0.70160000 -0.67850631 -0.73943672 -0.74187959 
CONTCAR_AuCO_800764 -0.78420000 -0.74411924 -0.71977077 -0.71781903 
CONTCAR_AuCO_800805 -0.64710000 -0.53288009 -0.65030402 -0.57269412 
CONTCAR_AuCO_800846 -0.71920000 -0.69135725 -0.58310826 -0.59518226 
CONTCAR_AuCO_800985 -0.61620000 -0.56634071 -0.67381648 -0.67365390 
CONTCAR_AuCO_801180 -0.69820000 -0.66751035 -0.65827668 -0.68398117 
CONTCAR_AuCO_801194 -0.68900000 -0.65644918 -0.76558646 -0.75848131 
CONTCAR_AuCO_801201 -0.78100000 -0.70060411 -0.82395518 -0.78964385 
CONTCAR_AuCO_801250 -0.77910000 -0.74045726 -0.78434879 -0.79868902 
CONTCAR_AuCO_801362 -0.58070000 -0.50823996 -0.55158454 -0.50453215 
CONTCAR_AuCO_801488 -0.65470000 -0.56614156 -0.65835831 -0.60484511 
CONTCAR_AuCO_801564 -0.66220000 -0.63739591 -0.64603005 -0.65603235 
CONTCAR_AuCO_801625 -0.81590000 -0.75466034 -0.75278960 -0.75068380 
CONTCAR_AuCO_801685 -0.72520000 -0.69762752 -0.67809287 -0.68211285 
CONTCAR_AuCO_801712 -0.77670000 -0.75109744 -0.85509189 -0.85705468 
CONTCAR_AuCO_801804 -0.60850000 -0.53389127 -0.53763256 -0.52884855 
CONTCAR_AuCO_802110 -0.67620000 -0.69147399 -0.70589465 -0.71705132 
CONTCAR_AuCO_802398 -0.78630000 -0.77037280 -0.68379624 -0.69059061 
CONTCAR_AuCO_802525 -0.78900000 -0.66634508 -0.79847918 -0.77173035 
CONTCAR_AuCO_802549 -0.66230000 -0.63439460 -0.63636836 -0.63545088 
CONTCAR_AuCO_802582 -0.47590000 -0.43914858 -0.43031864 -0.45104250 
CONTCAR_AuCO_802618 -0.68360000 -0.62156820 -0.72726741 -0.69907780 
CONTCAR_AuCO_900408 -0.55840000 -0.55149903 -0.54661758 -0.54473564 
CONTCAR_AuCO_900435 -0.53310000 -0.48323896 -0.52101430 -0.54259911 
CONTCAR_AuCO_901047 -0.53160000 -0.53259454 -0.55879206 -0.57166298 
CONTCAR_AuCO_901271 -0.61120000 -0.55017736 -0.59100790 -0.55778713 
CONTCAR_AuCO_901409 -0.57830000 -0.57580177 -0.56165400 -0.56181401 
CONTCAR_AuCO_901598 -0.52650000 -0.47521260 -0.51152151 -0.47812341 
CONTCAR_AuCO_901792 -0.61980000 -0.56149672 -0.66333269 -0.64717139 
CONTCAR_AuCO_902103 -0.70580000 -0.66768007 -0.67861612 -0.69027776 
CONTCAR_AuCO_902625 -0.62670000 -0.63418471 -0.65255959 -0.67166456 
CONTCAR_AuCO_902731 -0.61350000 -0.58644900 -0.63021959 -0.63680613 
CONTCAR_AuCO_902898 -0.60460000 -0.55018797 -0.59030607 -0.52044942 
CONTCAR_AuCO_01014 -0.99100000 -0.96972724 -1.05786025 -1.06229236 
CONTCAR_AuCO_01015 -0.56880000 -0.55903313 -0.70354958 -0.70942138 
CONTCAR_AuCO_0165 -0.66890000 -0.59506791 -0.62198403 -0.61510196 
CONTCAR_AuCO_02015 -0.65130000 -0.66204193 -0.62295906 -0.62673442 
CONTCAR_AuCO_02028 -0.84370000 -0.83278097 -0.90042136 -0.92218390 
CONTCAR_AuCO_03002 -0.55260000 -0.54136204 -0.47146553 -0.46052017 
CONTCAR_AuCO_03004 -0.71040000 -0.62861188 -0.69764040 -0.65509703 
CONTCAR_AuCO_03009 -0.95370000 -0.96210662 -0.94837563 -0.97076655 
CONTCAR_AuCO_03013 -0.66570000 -0.65287466 -0.58387380 -0.59572826 
CONTCAR_AuCO_04001 -0.67890000 -0.61192428 -0.71587939 -0.70284632 
CONTCAR_AuCO_04025 -0.48510000 -0.42420819 -0.45257443 -0.41938972 
CONTCAR_AuCO_04029 -0.51820000 -0.49508790 -0.50024081 -0.47667707 
CONTCAR_AuCO_05000 -0.87050000 -0.83136146 -0.99468162 -0.99180736 
CONTCAR_AuCO_05029 -0.79200000 -0.77037391 -0.77618930 -0.79027576 
CONTCAR_AuCO_06007 -0.91390000 -0.91264927 -0.94893851 -0.98597676 
CONTCAR_AuCO_06011 -0.81680000 -0.75685038 -0.90618519 -0.84128363 
CONTCAR_AuCO_06024 -0.80450000 -0.79797919 -0.69142399 -0.69831603 
CONTCAR_AuCO_07001 -0.84620000 -0.80016458 -0.96369385 -0.98021956 
CONTCAR_AuCO_07012 -0.85580000 -0.85589664 -0.87938723 -0.90358993 
CONTCAR_AuCO_07016 -0.95870000 -0.94428529 -0.98313764 -0.98669072 
CONTCAR_AuCO_07022 -0.64370000 -0.55763143 -0.59762334 -0.60727385 
CONTCAR_AuCO_07026 -0.82690000 -0.76539839 -0.93478747 -0.87495361 
CONTCAR_AuCO_08014 -0.81820000 -0.73816947 -0.88754419 -0.83828979 
CONTCAR_AuCO_09022 -0.81500000 -0.77764782 -0.82267255 -0.85422674 
CONTCAR_AuCO_1110221 -0.83720000 -0.83431575 -0.91689981 -0.93960896 
CONTCAR_AuCO_1110302 -0.53620000 -0.46435636 -0.53528205 -0.51144815 
CONTCAR_AuCO_1110305 -0.72530000 -0.67867577 -0.82345093 -0.80618115 
CONTCAR_AuCO_1110590 -0.92190000 -0.90885277 -0.93999658 -0.96147783 
CONTCAR_AuCO_1110672 -0.63550000 -0.63000715 -0.65720922 -0.66332569 
CONTCAR_AuCO_1110686 -0.71040000 -0.70401239 -0.84556448 -0.85404173 
CONTCAR_AuCO_600004 -0.93560000 -0.88754828 -1.11776016 -1.09788795 
CONTCAR_AuCO_600020 -0.93660000 -0.92807031 -0.97610884 -0.98026811 
CONTCAR_AuCO_600110 -0.98000000 -0.97330533 -1.02661841 -1.03040247 
CONTCAR_AuCO_600249 -0.98850000 -0.97054110 -1.14818164 -1.14088092 
CONTCAR_AuCO_600365 -0.93610000 -0.90689064 -1.07866443 -1.08410468 
CONTCAR_AuCO_600764 -0.96370000 -0.94228610 -1.07493003 -1.09253073 
CONTCAR_AuCO_600834 -0.95060000 -0.96271830 -1.00877006 -1.01816754 
CONTCAR_AuCO_600863 -0.97940000 -0.95697963 -1.07893667 -1.08144161 
CONTCAR_AuCO_600874 -0.92460000 -0.91475375 -0.98835447 -1.02935670 
CONTCAR_AuCO_601059 -0.92290000 -0.89911232 -1.08483993 -1.08863482 
CONTCAR_AuCO_601075 -0.95440000 -0.91717992 -1.05833845 -1.03560245 
CONTCAR_AuCO_601111 -0.95980000 -0.92978092 -0.89337145 -0.90090252 
CONTCAR_AuCO_601161 -0.92850000 -0.91388768 -1.08060454 -1.10289746 
CONTCAR_AuCO_601162 -0.98180000 -0.97044540 -1.11109715 -1.11182837 
CONTCAR_AuCO_601201 -0.96780000 -0.92222067 -1.01336662 -1.02267716 
CONTCAR_AuCO_601329 -0.92440000 -0.92310036 -1.04092146 -1.05093470 
CONTCAR_AuCO_601724 -0.94400000 -0.94417088 -1.02316313 -1.02736670 
CONTCAR_AuCO_601751 -0.94770000 -0.92345280 -1.10715179 -1.11479095 
CONTCAR_AuCO_601823 -0.95680000 -0.95743490 -1.08652270 -1.08572617 
CONTCAR_AuCO_601898 -0.97080000 -0.95202325 -1.03069852 -1.07241130 
CONTCAR_AuCO_601906 -0.99020000 -0.99646205 -1.14491766 -1.14864236 
CONTCAR_AuCO_601999 -0.74880000 -0.71041961 -0.78060938 -0.83175821 
CONTCAR_AuCO_602051 -0.89920000 -0.89596585 -0.99816751 -1.00107638 
CONTCAR_AuCO_602076 -0.93170000 -0.94186905 -1.04804087 -1.05004098 
CONTCAR_AuCO_700089 -0.77530000 -0.71998231 -0.79265820 -0.74395280 
CONTCAR_AuCO_700392 -0.73190000 -0.70594417 -0.77935945 -0.77876726 
CONTCAR_AuCO_701002 -0.77170000 -0.74946538 -0.81912859 -0.82405380 
CONTCAR_AuCO_701103 -0.80420000 -0.77709320 -0.84743592 -0.85044556 
CONTCAR_AuCO_701244 -0.81100000 -0.79392229 -0.89017258 -0.89922469 
CONTCAR_AuCO_701249 -0.83270000 -0.81820671 -0.86205090 -0.85277171 
CONTCAR_AuCO_701449 -0.80440000 -0.79270523 -0.86741409 -0.90000049 
CONTCAR_AuCO_702038 -0.84790000 -0.84226862 -0.88539390 -0.89076198 
CONTCAR_AuCO_702079 -0.82440000 -0.82523099 -0.85672291 -0.87065156 
CONTCAR_AuCO_702098 -0.86840000 -0.84256108 -1.00677460 -0.99416869 
CONTCAR_AuCO_702175 -0.81470000 -0.79770878 -0.86085937 -0.86968155 
CONTCAR_AuCO_702286 -0.88510000 -0.89663965 -0.85322739 -0.85384930 
CONTCAR_AuCO_702459 -0.77890000 -0.75617579 -0.79274419 -0.79835992 
CONTCAR_AuCO_702639 -0.87070000 -0.86945962 -0.88170623 -0.88418329 
CONTCAR_AuCO_702845 -0.79960000 -0.77049883 -0.85586163 -0.86326386 
CONTCAR_AuCO_800873 -0.59270000 -0.55352504 -0.63125653 -0.64575718 
CONTCAR_AuCO_800917 -0.89510000 -0.84411920 -0.93127725 -0.92596380 
CONTCAR_AuCO_801534 -0.77100000 -0.67879764 -0.75790640 -0.72058842 
CONTCAR_AuCO_801660 -0.71090000 -0.69478620 -0.77333742 -0.79347324 
CONTCAR_AuCO_801722 -0.67550000 -0.64470084 -0.68207395 -0.68724357 
CONTCAR_AuCO_801728 -0.67540000 -0.64537301 -0.74406620 -0.73235767 
CONTCAR_AuCO_801947 -0.69620000 -0.70830114 -0.63600072 -0.64968683 
CONTCAR_AuCO_802203 -0.85240000 -0.79005319 -0.89027275 -0.87922953 
CONTCAR_AuCO_802211 -0.53150000 -0.50417878 -0.62029954 -0.62417889 
CONTCAR_AuCO_802351 -0.79780000 -0.77864431 -0.86494532 -0.87523127 
CONTCAR_AuCO_900229 -0.53390000 -0.46976091 -0.50606001 -0.47614367 
CONTCAR_AuCO_900409 -0.44470000 -0.35159119 -0.37047776 -0.31933376 
CONTCAR_AuCO_900581 -0.59590000 -0.47807069 -0.55944753 -0.49829600 
CONTCAR_AuCO_900688 -0.59050000 -0.56109086 -0.59230588 -0.61858908 
CONTCAR_AuCO_900801 -0.58950000 -0.58379744 -0.58162710 -0.58573725 
CONTCAR_AuCO_900848 -0.60080000 -0.53138791 -0.60455934 -0.54590230 
CONTCAR_AuCO_900957 -0.82520000 -0.80143075 -0.77375985 -0.77208404 
CONTCAR_AuCO_901366 -0.54600000 -0.47061653 -0.54536206 -0.51887728 
CONTCAR_AuCO_901473 -0.64380000 -0.64673250 -0.70819958 -0.71348434 
CONTCAR_AuCO_901524 -0.57550000 -0.49092541 -0.51139636 -0.43592591 
CONTCAR_AuCO_901687 -0.61470000 -0.59115362 -0.58094419 -0.59524117 
CONTCAR_AuCO_902234 -0.60040000 -0.51478356 -0.54809902 -0.49847010 
CONTCAR_AuCO_902252 -0.33260000 -0.31363495 -0.19948313 -0.22736510 
CONTCAR_AuCO_902319 -0.57430000 -0.50323795 -0.51192592 -0.47792814 
CONTCAR_AuCO_902425 -0.57310000 -0.53018404 -0.61896957 -0.58723671 
CONTCAR_AuCO_902538 -0.59510000 -0.56402645 -0.69366028 -0.65399502 
CONTCAR_AuCO_902544 -0.48820000 -0.47232686 -0.48543001 -0.49253538 
CONTCAR_AuCO_902823 -0.63040000 -0.57967966 -0.59639039 -0.56979405 
CONTCAR_AuCO_902936 -0.78350000 -0.74350156 -0.71510031 -0.76763424 
CONTCAR_AuCO_902981 -0.61460000 -0.60392934 -0.66657149 -0.64160890 
CONTCAR_AuCO_903511 -0.51550000 -0.46673958 -0.46519210 -0.43670080 
CONTCAR_AuCO_01009 -0.56430000 -0.50629585 -0.54727998 -0.52474757 
CONTCAR_AuCO_02019 -0.81780000 -0.81864757 -0.91130408 -0.92767798 
CONTCAR_AuCO_02023 -0.64770000 -0.56887352 -0.56451281 -0.52027677 
CONTCAR_AuCO_02029 -0.66100000 -0.56966184 -0.61960746 -0.55476801 
CONTCAR_AuCO_03020 -0.91830000 -0.89099114 -0.92623872 -0.96076536 
CONTCAR_AuCO_04005 -0.81660000 -0.80809550 -0.80174821 -0.79765970 
CONTCAR_AuCO_06006 -0.63650000 -0.61316154 -0.69801359 -0.68767045 
CONTCAR_AuCO_06028 -0.75610000 -0.75957101 -0.71276393 -0.71412176 
CONTCAR_AuCO_07007 -0.84420000 -0.82144005 -0.95924769 -0.93130389 
CONTCAR_AuCO_07018 -0.92130000 -0.88110979 -1.01668716 -1.01850310 
CONTCAR_AuCO_08000 -0.87680000 -0.84744905 -0.88700295 -0.91442591 
CONTCAR_AuCO_08018 -0.63030000 -0.54095939 -0.52813301 -0.46021288 
CONTCAR_AuCO_09016 -0.94790000 -0.93801173 -1.05974439 -1.08082884 
CONTCAR_AuCO_1072 -0.75740000 -0.69607400 -0.75296326 -0.72827634 
CONTCAR_AuCO_1110038 -0.62910000 -0.59749766 -0.65719044 -0.64449947 
CONTCAR_AuCO_1110088 -1.00590000 -0.93281730 -0.92303297 -0.96171721 
CONTCAR_AuCO_1110091 -0.81840000 -0.80698075 -0.90665949 -0.91132792 
CONTCAR_AuCO_1110103 -0.70240000 -0.69998633 -0.64279015 -0.64637317 
CONTCAR_AuCO_1110368 -0.79250000 -0.76294213 -0.74950528 -0.76679771 
CONTCAR_AuCO_1110421 -0.75090000 -0.73653295 -0.75232496 -0.78395275 
CONTCAR_AuCO_1110472 -0.61060000 -0.60061044 -0.58066463 -0.59642511 
CONTCAR_AuCO_1110534 -0.62230000 -0.60592339 -0.57753294 -0.58403675 
CONTCAR_AuCO_1110620 -0.91280000 -0.91958563 -0.96181548 -0.96580872 
CONTCAR_AuCO_1421 -0.43530000 -0.40954981 -0.41737235 -0.40757140 
CONTCAR_AuCO_1635 -0.44540000 -0.37146114 -0.47293884 -0.40428497 
CONTCAR_AuCO_4206 -0.45770000 -0.34522947 -0.39881693 -0.35685780 
CONTCAR_AuCO_600137 -0.95580000 -0.93556010 -1.13611107 -1.13730502 
CONTCAR_AuCO_600390 -0.91840000 -0.93361738 -1.00624408 -1.00543193 
CONTCAR_AuCO_600420 -1.02940000 -1.00395654 -1.10602671 -1.10393521 
CONTCAR_AuCO_600498 -0.93590000 -0.91529692 -0.94905675 -0.95088863 
CONTCAR_AuCO_600647 -0.89410000 -0.87969232 -0.96278603 -0.96550201 
CONTCAR_AuCO_600770 -0.91300000 -0.91261337 -1.01986012 -1.02508558 
CONTCAR_AuCO_600858 -0.95690000 -0.93333611 -1.02391775 -1.00089016 
CONTCAR_AuCO_600949 -0.90510000 -0.89311122 -0.88330745 -0.91341433 
CONTCAR_AuCO_601042 -0.96240000 -0.96610507 -1.05610870 -1.06477972 
CONTCAR_AuCO_601154 -1.00670000 -1.00025670 -1.10075169 -1.11267187 
CONTCAR_AuCO_601156 -0.95640000 -0.93601110 -1.01771849 -1.01703738 
CONTCAR_AuCO_601219 -0.94430000 -0.92683659 -1.04014191 -1.04080381 
CONTCAR_AuCO_601550 -0.94520000 -0.92633358 -0.93359083 -0.95520832 
CONTCAR_AuCO_601554 -0.89350000 -0.86331474 -0.98962902 -1.00145747 
CONTCAR_AuCO_601620 -0.98590000 -0.97125532 -1.15460436 -1.15946692 
CONTCAR_AuCO_601868 -0.94340000 -0.94302632 -1.07602888 -1.07448181 
CONTCAR_AuCO_601921 -1.01070000 -1.01423429 -1.06311575 -1.06464674 
CONTCAR_AuCO_601930 -0.94470000 -0.90822926 -1.02235590 -1.03089507 
CONTCAR_AuCO_602037 -0.90830000 -0.92348619 -0.97472137 -0.97951832 
CONTCAR_AuCO_602184 -0.89420000 -0.86839858 -0.93917734 -0.96296071 
CONTCAR_AuCO_602214 -0.94700000 -0.94727800 -0.99954290 -1.00238011 
CONTCAR_AuCO_6983 -0.80050000 -0.77049409 -0.77686791 -0.77921132 
CONTCAR_AuCO_700472 -0.80090000 -0.74538541 -0.78531845 -0.77378873 
CONTCAR_AuCO_700476 -0.78790000 -0.75354372 -0.86588443 -0.87342388 
CONTCAR_AuCO_700774 -0.78380000 -0.76422575 -0.79915974 -0.79843397 
CONTCAR_AuCO_700782 -0.80900000 -0.79192573 -0.93986100 -0.92180959 
CONTCAR_AuCO_700955 -0.84570000 -0.84116456 -0.85871225 -0.85992830 
CONTCAR_AuCO_701063 -0.85040000 -0.81439882 -0.92331777 -0.93046439 
CONTCAR_AuCO_701108 -0.85440000 -0.80809950 -0.94613211 -0.94418887 
CONTCAR_AuCO_701480 -0.81610000 -0.80476865 -0.85048856 -0.84118895 
CONTCAR_AuCO_701731 -0.79980000 -0.76285476 -0.83016284 -0.84352696 
CONTCAR_AuCO_701860 -0.83670000 -0.78878648 -0.92683730 -0.90315496 
CONTCAR_AuCO_702271 -0.79690000 -0.77419518 -0.92667402 -0.93136801 
CONTCAR_AuCO_702324 -0.81270000 -0.78117169 -0.97105377 -0.96816976 
CONTCAR_AuCO_702633 -0.79490000 -0.72509957 -0.90673812 -0.90259237 
CONTCAR_AuCO_702835 -0.85620000 -0.84741210 -0.92704946 -0.92891799 
CONTCAR_AuCO_7225 -0.44770000 -0.39734597 -0.43704009 -0.41275167 
CONTCAR_AuCO_7353 -0.47320000 -0.45384715 -0.47613738 -0.47565544 
CONTCAR_AuCO_800004 -0.62450000 -0.56033649 -0.70309221 -0.69039667 
CONTCAR_AuCO_800198 -0.78140000 -0.77801191 -0.80438725 -0.80379027 
CONTCAR_AuCO_800365 -0.75400000 -0.74329069 -0.66970852 -0.69831375 
CONTCAR_AuCO_800633 -0.57700000 -0.56083609 -0.53549409 -0.54976665 
CONTCAR_AuCO_800747 -0.65670000 -0.58566312 -0.73681564 -0.67976071 
CONTCAR_AuCO_800787 -0.75570000 -0.66524057 -0.66337991 -0.68422793 
CONTCAR_AuCO_801298 -0.69250000 -0.61682306 -0.64068391 -0.65790139 
CONTCAR_AuCO_801405 -0.73330000 -0.69656987 -0.77378574 -0.77445593 
CONTCAR_AuCO_801484 -0.69190000 -0.68691384 -0.66002523 -0.65634705 
CONTCAR_AuCO_801517 -0.58570000 -0.54765365 -0.65705493 -0.64973054 
CONTCAR_AuCO_801811 -0.70260000 -0.65852120 -0.67057308 -0.62385225 
CONTCAR_AuCO_802072 -0.60590000 -0.58936000 -0.61537665 -0.60910002 
CONTCAR_AuCO_802151 -0.71020000 -0.68629558 -0.61856470 -0.62002999 
CONTCAR_AuCO_802174 -0.75750000 -0.76313856 -0.79171939 -0.79790381 
CONTCAR_AuCO_802236 -0.64390000 -0.60971620 -0.57914599 -0.61144699 
CONTCAR_AuCO_802290 -0.67120000 -0.67170467 -0.67965015 -0.68318249 
CONTCAR_AuCO_802429 -0.74740000 -0.73257778 -0.69107094 -0.69459681 
CONTCAR_AuCO_900115 -0.56520000 -0.51705512 -0.56452832 -0.55165586 
CONTCAR_AuCO_900169 -0.58910000 -0.53885835 -0.46437338 -0.46855146 
CONTCAR_AuCO_900315 -0.66830000 -0.60154905 -0.70705954 -0.63482628 
CONTCAR_AuCO_900486 -0.55600000 -0.53754420 -0.54200190 -0.55133739 
CONTCAR_AuCO_900521 -0.63930000 -0.55575764 -0.62276368 -0.62490010 
CONTCAR_AuCO_900832 -0.75970000 -0.72195766 -0.79008246 -0.77386650 
CONTCAR_AuCO_900909 -0.57150000 -0.56082623 -0.59495860 -0.58611266 
CONTCAR_AuCO_901288 -0.71380000 -0.70263124 -0.72950397 -0.73396389 
CONTCAR_AuCO_901466 -0.63590000 -0.58487619 -0.58166439 -0.55338170 
CONTCAR_AuCO_901940 -0.85710000 -0.83694088 -0.83704282 -0.86344077 
CONTCAR_AuCO_902531 -0.86940000 -0.82761996 -0.76501562 -0.78186659 
CONTCAR_AuCO_902727 -0.50850000 -0.49268868 -0.33428111 -0.35224419 
CONTCAR_AuCO_902822 -0.53650000 -0.50199928 -0.58748376 -0.59762287 
CONTCAR_AuCO_903000 -0.56370000 -0.55605060 -0.59877002 -0.59256882 
CONTCAR_AuCO_903021 -0.88280000 -0.81184881 -0.79484464 -0.81484648 
CONTCAR_AuCO_903035 -0.51160000 -0.49013364 -0.45915505 -0.49549248 
CONTCAR_AuCO_903083 -0.83030000 -0.77279515 -0.74019410 -0.74547906 
CONTCAR_AuCO_903218 -0.89040000 -0.89394563 -0.79018907 -0.81098202 
CONTCAR_AuCO_903354 -0.85710000 -0.79638157 -0.80829540 -0.82691345 
CONTCAR_AuCO_01026 -1.00110000 -0.94975865 -1.10233873 -1.11694114 
CONTCAR_AuCO_04000 -0.90050000 -0.88397175 -0.93003794 -0.93724413 
CONTCAR_AuCO_04009 -0.73090000 -0.72579482 -0.77354708 -0.75779405 
CONTCAR_AuCO_05002 -0.84600000 -0.82041328 -0.89566858 -0.93938987 
CONTCAR_AuCO_07002 -0.88880000 -0.89266229 -0.99456993 -1.02456398 
CONTCAR_AuCO_07004 -0.64070000 -0.59989346 -0.63557060 -0.66012901 
CONTCAR_AuCO_07010 -0.73970000 -0.68043849 -0.66704959 -0.69911645 
CONTCAR_AuCO_08003 -0.74640000 -0.72091048 -0.71550747 -0.72514076 
CONTCAR_AuCO_08006 -0.49850000 -0.40918774 -0.49657117 -0.41023069 
CONTCAR_AuCO_08007 -0.80130000 -0.75449736 -0.93877460 -0.90529568 
CONTCAR_AuCO_08009 -0.61680000 -0.52924979 -0.60429338 -0.51672141 
CONTCAR_AuCO_08025 -0.65230000 -0.53110117 -0.64357725 -0.55049084 
CONTCAR_AuCO_08026 -0.85680000 -0.83322336 -0.88606871 -0.89141325 
CONTCAR_AuCO_08028 -0.95880000 -0.97474143 -1.09056031 -1.09957461 
CONTCAR_AuCO_0872 -0.54370000 -0.52645773 -0.53460178 -0.54205763 
CONTCAR_AuCO_09001 -0.94370000 -0.90699359 -1.05481397 -1.04896557 
CONTCAR_AuCO_09028 -0.81340000 -0.76635791 -0.83030899 -0.77505477 
CONTCAR_AuCO_1110031 -0.50410000 -0.48587376 -0.35618196 -0.36560811 
CONTCAR_AuCO_1110132 -0.78370000 -0.77501274 -0.72696464 -0.76184412 
CONTCAR_AuCO_1516 -0.45720000 -0.37246759 -0.46960411 -0.43878128 
CONTCAR_AuCO_2393 -0.50170000 -0.43379748 -0.53646335 -0.44713186 
CONTCAR_AuCO_2537 -0.92480000 -0.89349068 -0.77200544 -0.77844686 
CONTCAR_AuCO_3092 -0.60920000 -0.61334091 -0.58215496 -0.56876056 
CONTCAR_AuCO_4756 -0.84500000 -0.81970888 -0.88673570 -0.88024415 
CONTCAR_AuCO_5320 -0.88840000 -0.85155353 -0.97796570 -0.93267791 
CONTCAR_AuCO_600018 -0.92420000 -0.91764309 -1.05207106 -1.05557207 
CONTCAR_AuCO_600235 -0.98850000 -0.99293160 -1.05507604 -1.06110374 
CONTCAR_AuCO_600351 -0.93810000 -0.91446249 -1.07862840 -1.09383128 
CONTCAR_AuCO_600438 -0.91370000 -0.92891344 -1.01070055 -1.03941400 
CONTCAR_AuCO_600542 -0.98070000 -0.95332177 -1.00676123 -1.03239895 
CONTCAR_AuCO_600606 -0.95190000 -0.90189463 -1.01759987 -1.00455921 
CONTCAR_AuCO_600679 -0.87940000 -0.86608657 -0.95111667 -0.96526381 
CONTCAR_AuCO_600816 -0.95760000 -0.92492521 -1.10090926 -1.10534016 
CONTCAR_AuCO_601320 -0.96630000 -0.95653676 -1.15357826 -1.16675419 
CONTCAR_AuCO_601537 -0.92600000 -0.91308348 -0.98355276 -1.04510343 
CONTCAR_AuCO_601588 -0.93740000 -0.89599686 -1.01328514 -0.99404847 
CONTCAR_AuCO_601604 -1.01490000 -1.01100013 -1.07152948 -1.08440697 
CONTCAR_AuCO_601696 -0.99410000 -0.96492001 -1.06618369 -1.07303373 
CONTCAR_AuCO_601748 -0.97500000 -0.95536572 -0.98982353 -0.99554101 
CONTCAR_AuCO_601810 -0.91870000 -0.91872355 -1.08196830 -1.08653567 
CONTCAR_AuCO_601863 -0.97310000 -0.96662439 -1.07494694 -1.11283017 
CONTCAR_AuCO_601990 -0.97950000 -0.97606991 -1.08576594 -1.10808692 
CONTCAR_AuCO_602149 -0.95110000 -0.92297325 -1.08883534 -1.09203412 
CONTCAR_AuCO_700056 -0.97080000 -0.95342265 -1.00067075 -1.00680816 
CONTCAR_AuCO_700099 -0.81700000 -0.82431931 -0.99956839 -1.01920779 
CONTCAR_AuCO_700176 -0.80280000 -0.77274640 -0.87661263 -0.88174296 
CONTCAR_AuCO_700200 -0.86450000 -0.85143948 -0.92568596 -0.92972478 
CONTCAR_AuCO_700447 -0.82060000 -0.79644355 -0.85873521 -0.87843144 
CONTCAR_AuCO_700583 -0.78640000 -0.75848095 -0.86787209 -0.83629137 
CONTCAR_AuCO_700604 -0.83300000 -0.79826423 -0.84623809 -0.81786127 
CONTCAR_AuCO_700612 -0.85730000 -0.84808806 -0.96373893 -0.96529912 
CONTCAR_AuCO_700673 -0.79740000 -0.76319168 -0.89887094 -0.89546328 
CONTCAR_AuCO_700969 -0.89930000 -0.89349447 -0.97107697 -0.96440317 
CONTCAR_AuCO_701051 -1.00780000 -0.98030190 -1.11595729 -1.12157522 
CONTCAR_AuCO_701252 -0.70470000 -0.69640551 -0.72676633 -0.73773813 
CONTCAR_AuCO_701645 -0.79780000 -0.71865123 -0.86292179 -0.82022489 
CONTCAR_AuCO_701698 -0.80160000 -0.80116386 -0.78355503 -0.77947748 
CONTCAR_AuCO_701980 -0.79350000 -0.73366551 -0.86412677 -0.85089802 
CONTCAR_AuCO_702027 -0.79880000 -0.81423516 -0.75724314 -0.75972537 
