###############################################################################
Defintion of the variables
  index: ID of structure
  coordiantion: number of the first neigbor of the center Au
  Ead: adsorption energy
  AuC: distance between center Au and C
  com_dis: distance between center Au and center of mass of OCOH
###############################################################################

index coordination Ead_vacuum Ead_reqm AuC_vacuum AuC_reqmcom_dis_vacuum com_dis_reqm
  702331   7    0.1108   -0.3241    2.0916    2.0931   2.5612    2.5464
  702518   7    0.1252   -0.1511    2.0827    2.0922   2.5547    2.5508
  702731   7    0.1839   -0.2433    2.0971    2.0889   2.5726    2.5655
    7261   8    0.2989   -0.0264    2.0973    2.0852   2.5977    2.5917
    7279   6    0.0005   -0.2857    2.0755    2.0694   2.5449    2.5403
    7342   7    0.1203   -0.2454    2.0820    2.0739   2.5923    2.5861
    7703   8    0.1189   -0.0890    2.1010    2.0906   2.5718    2.5437
  800448   8    0.2129   -0.1424    2.1086    2.1176   2.5824    2.5727
  800612   8    0.2601    0.0523    2.1623    2.1506   2.6402    2.6150
  800841   8    0.1856   -0.0046    2.1127    2.1018   2.5834    2.5641
  801006   8    0.0295   -0.2708    2.1041    2.0997   2.5843    2.5778
  801017   8    0.1749   -0.0916    2.1007    2.0910   2.6021    2.5838
  801066   8    0.1316   -0.1125    2.1055    2.0937   2.5797    2.5495
  801188   8    0.1759   -0.0852    2.0951    2.0866   2.5686    2.5507
  801406   8    0.2580   -0.0208    2.1437    2.1348   2.6138    2.5944
  801445   8    0.2204   -0.0452    2.1167    2.1110   2.5840    2.5637
  801509   8    0.2636   -0.0220    2.1126    2.1022   2.5856    2.5689
  801940   8    0.0990   -0.2113    2.0938    2.0890   2.5636    2.5438
  802079   8    0.2437    0.0210    2.1254    2.1190   2.6015    2.5739
  802165   8    0.1418   -0.0919    2.0881    2.0788   2.5648    2.5347
  802289   8    0.1698   -0.0340    2.0981    2.0914   2.6065    2.6028
  802294   8    0.1845   -0.0745    2.1160    2.1254   2.5936    2.5857
    8532   6   -0.0567   -0.4440    2.0739    2.0639   2.5426    2.5220
    8976   8    0.1457   -0.1570    2.1019    2.0935   2.5769    2.5449
  900026   9    0.3405    0.0759    2.1318    2.1272   2.6066    2.5888
  900041   9    0.2784    0.2107    2.1237    2.1355   2.6057    2.5925
  900046   9    0.1638   -0.1257    2.1280    2.1206   2.6087    2.5786
  900213   9    0.2498    0.0094    2.1420    2.1483   2.6142    2.6060
  900564   9    0.2926    0.0896    2.1310    2.1214   2.6073    2.5768
  900717   9    0.2331   -0.0463    2.1288    2.1186   2.6025    2.5682
  900802   9    0.4780    0.0849    2.1973    2.1886   2.6779    2.6532
  901183   9    0.2036   -0.1532    2.1076    2.1023   2.5785    2.5548
  901350   9    0.1513   -0.1180    2.1204    2.1126   2.6206    2.5886
  901453   9    0.2846    0.1277    2.1265    2.1161   2.6027    2.5656
  901559   9    0.2833   -0.0198    2.1288    2.1239   2.6011    2.5830
  901861   9    0.4006    0.0709    2.1698    2.1616   2.6721    2.6369
  901875   9    0.2119   -0.0938    2.1393    2.1306   2.6140    2.5869
  901963   9    0.2877   -0.1183    2.1324    2.1220   2.6048    2.5701
  902175   9    0.2241    0.0347    2.1255    2.1165   2.5988    2.5710
  902336   9    0.2839   -0.0738    2.1225    2.1301   2.5949    2.5816
  902727   9    0.3479    0.0893    2.1520    2.1415   2.6394    2.6032
  902799   9    0.1747   -0.1483    2.0992    2.0891   2.5731    2.5488
  902869   9    0.2238   -0.0941    2.1279    2.1191   2.5996    2.5748
  902976   9    0.3142    0.0062    2.1640    2.1569   2.6765    2.6745
  903201   9    0.1760   -0.1103    2.1230    2.1129   2.5951    2.5715
  903333   9    0.2703   -0.0816    2.1278    2.1155   2.6055    2.5684
  903446   9    0.3336    0.0305    2.1341    2.1300   2.6165    2.5973
  903563   9    0.2575    0.0441    2.1228    2.1135   2.5967    2.5692
    0233   7    0.0527   -0.1817    2.0904    2.0814   2.5711    2.5401
    0802   6   -0.0004   -0.2606    2.0841    2.0747   2.5538    2.5383
 1110339   8    0.3964    0.2779    2.1307    2.1193   2.6092    2.5875
 1110372   6    0.0525   -0.2547    2.0746    2.0639   2.5523    2.5386
 1110803   6    0.1466   -0.2482    2.0782    2.0690   2.5397    2.5283
    1675   7   -0.0096   -0.2892    2.0847    2.0759   2.5489    2.5242
    2468   6    0.1164   -0.2802    2.0791    2.0711   2.5549    2.5370
    2922   8    0.0911   -0.2266    2.1001    2.0939   2.5733    2.5518
    4922   6   -0.1309   -0.4965    2.0788    2.0715   2.5530    2.5302
    5503   7    0.0881   -0.2896    2.0921    2.0881   2.5709    2.5519
    5605   6   -0.0025   -0.3405    2.0823    2.0729   2.5480    2.5246
  600110   6    0.1495   -0.1243    2.0759    2.0656   2.5462    2.5262
  600113   6    0.1194   -0.2416    2.0797    2.0877   2.5492    2.5445
  600407   6    0.0430   -0.2678    2.0673    2.0553   2.5441    2.5178
  600574   6    0.0850   -0.3193    2.0793    2.0682   2.5556    2.5363
  600743   6   -0.0523   -0.4002    2.0656    2.0731   2.5338    2.5334
  601018   6    0.0185   -0.4336    2.0727    2.0637   2.5528    2.5312
  601249   6    0.0527   -0.2874    2.0718    2.0612   2.5414    2.5401
  601517   6    0.0727   -0.2581    2.0881    2.0799   2.5683    2.5456
  601748   6    0.0401   -0.3052    2.0814    2.0711   2.5559    2.5426
  601999   6    0.2390   -0.2247    2.0865    2.0776   2.5433    2.5253
  602049   6    0.0423   -0.2900    2.0681    2.0637   2.5341    2.5366
  602115   6    0.0659   -0.2710    2.0677    2.0555   2.5397    2.5102
  602162   6    0.0631   -0.4016    2.0760    2.0661   2.5481    2.5361
  602206   6    0.1024   -0.3056    2.0771    2.0686   2.5454    2.5248
    6027   6   -0.0460   -0.3872    2.0743    2.0661   2.5528    2.5476
    6099   6    0.1632   -0.2001    2.0853    2.0803   2.5527    2.5454
    6459   6   -0.0514   -0.3939    2.0675    2.0575   2.5421    2.5167
    6628   5    0.0272   -0.3861    2.0735    2.0654   2.5407    2.5238
  700033   7    0.2206   -0.0904    2.0920    2.0802   2.5700    2.5416
  700137   7    0.0410   -0.1152    2.0893    2.0794   2.5673    2.5318
  700152   7    0.1141   -0.1717    2.0899    2.0793   2.5702    2.5597
  700229   7    0.1276   -0.0669    2.0983    2.0885   2.5838    2.5667
  700241   7    0.0656   -0.1322    2.0996    2.0968   2.5768    2.5506
  700408   7    0.1114   -0.2583    2.0828    2.0743   2.5652    2.5548
  700841   7    0.1274   -0.1135    2.0987    2.0917   2.5805    2.5729
  700929   7   -0.0170   -0.2921    2.0929    2.0847   2.5732    2.5534
  701139   7    0.1257   -0.2343    2.0990    2.0900   2.5878    2.5606
  701246   7    0.1514   -0.1249    2.1014    2.0951   2.5835    2.5701
  701312   7   -0.0010   -0.3037    2.0958    2.0872   2.5728    2.5447
  701323   7    0.0360   -0.3227    2.1038    2.0982   2.5676    2.5581
  701335   7    0.0921   -0.2999    2.0883    2.0786   2.5688    2.5410
  701588   7    0.1904   -0.1653    2.0944    2.0877   2.5634    2.5580
  701723   7    0.1161   -0.1723    2.0876    2.0783   2.5683    2.5477
  701737   7    0.1802   -0.1131    2.0835    2.0756   2.5629    2.5548
  701777   7   -0.0113   -0.3589    2.0763    2.0911   2.5562    2.5638
  701898   7    0.1456   -0.2181    2.0890    2.0800   2.5555    2.5480
  702088   7    0.1165   -0.2548    2.0902    2.0823   2.5557    2.5439
  702158   7    0.0616   -0.3645    2.0982    2.0938   2.5708    2.5437
  702293   7    0.1552   -0.2305    2.1026    2.0950   2.5810    2.5597
  702451   7    0.1613   -0.1530    2.0880    2.0959   2.5558    2.5577
  800423   8    0.2099   -0.1655    2.1018    2.0988   2.5751    2.5658
  800438   8    0.2193   -0.0264    2.1064    2.1066   2.5781    2.5770
  800615   8    0.1564   -0.0004    2.1066    2.1022   2.5818    2.5689
  800626   8    0.0664   -0.3066    2.1040    2.0922   2.5791    2.5604
  800632   8    0.1491   -0.1231    2.1097    2.1178   2.5995    2.5922
  800652   8    0.2174   -0.1022    2.1078    2.0987   2.5849    2.5677
  800953   8    0.2623    0.0279    2.1323    2.1242   2.6039    2.5870
  801089   8    0.1722    0.0008    2.1206    2.1159   2.5953    2.5824
  801241   8    0.1996    0.0655    2.1246    2.1318   2.5967    2.5996
  801314   8    0.3237    0.1939    2.1302    2.1229   2.6133    2.5860
  801380   8    0.0136   -0.3612    2.1089    2.1008   2.5902    2.5701
  801478   8    0.2551   -0.1120    2.1240    2.1330   2.5898    2.5839
  801719   8    0.3219    0.0140    2.1235    2.1179   2.6053    2.5890
  801782   8    0.3536    0.1641    2.1237    2.1124   2.6052    2.5827
  801804   8    0.2526   -0.0795    2.1239    2.1141   2.6044    2.5866
  801813   8    0.1985   -0.0791    2.1098    2.1057   2.5850    2.5688
  802101   8   -0.0215   -0.2961    2.0982    2.0888   2.5829    2.5584
  802110   8    0.2246    0.0283    2.1332    2.1245   2.5996    2.5702
  802278   8    0.1994   -0.1203    2.1084    2.1002   2.5801    2.5657
  802290   8    0.3236    0.1825    2.1249    2.1156   2.6024    2.5789
  802504   8    0.0709   -0.1921    2.1137    2.1054   2.5872    2.5551
  802600   8    0.2403   -0.1053    2.1047    2.0982   2.5921    2.5683
    8659   6   -0.0971   -0.3735    2.0703    2.0688   2.5386    2.5326
    8696   8    0.1808   -0.0852    2.1188    2.1110   2.5947    2.5660
  900135   9    0.0987    0.0747    2.1339    2.1305   2.6381    2.5854
  900142   9    0.1151   -0.2255    2.0954    2.0875   2.5749    2.5415
  900256   9    0.2087   -0.0492    2.1180    2.1257   2.5895    2.5868
  900451   9    0.3145    0.0507    2.1307    2.1250   2.6046    2.5745
  900645   9    0.2189   -0.0612    2.1230    2.1310   2.5978    2.5855
  900750   9    0.1911   -0.1166    2.1176    2.1067   2.5891    2.5561
  900977   9    0.4063    0.2060    2.1493    2.1407   2.6263    2.6025
  901079   9    0.2882    0.0339    2.1303    2.1174   2.6217    2.5840
  901084   9    0.1911   -0.1339    2.1236    2.1159   2.5983    2.5599
  901119   9    0.1670    0.0225    2.1248    2.1135   2.5941    2.5648
  901154   9    0.1543   -0.1802    2.1324    2.1292   2.6311    2.6198
  901214   9    0.2057    0.2767    2.1217    2.1118   2.5958    2.5631
  901216   9    0.2332   -0.0784    2.1317    2.1200   2.6244    2.5806
  901353   9    0.2030   -0.0491    2.1288    2.1172   2.6261    2.5742
  901457   9    0.2802    0.1431    2.1246    2.1138   2.5973    2.5662
  901473   9    0.1599   -0.1906    2.1302    2.1250   2.6030    2.5764
  901524   9    0.2794    0.0714    2.1400    2.1280   2.6219    2.5915
  901648   9    0.2258   -0.1705    2.1280    2.1180   2.6016    2.5735
  901704   9    0.2092   -0.1268    2.1247    2.1159   2.5971    2.5644
  902060   9    0.1983    0.1113    2.1154    2.1040   2.5910    2.5465
  902260   9    0.2295   -0.0171    2.1336    2.1270   2.6018    2.5646
  902731   9    0.2254   -0.1807    2.1280    2.1175   2.6016    2.5738
  902802   9    0.3975    0.1727    2.1998    2.1933   2.6802    2.6587
  902849   9    0.2106    0.0292    2.1037    2.0944   2.5763    2.5493
  903016   9    0.2227   -0.0286    2.1386    2.1289   2.6099    2.5773
    0102   7    0.0104   -0.2948    2.1038    2.0963   2.5883    2.5690
    0339   6   -0.1208   -0.3790    2.0697    2.0609   2.5457    2.5233
    0430   8    0.2425   -0.0986    2.1011    2.0928   2.5698    2.5355
    0652   6   -0.1501   -0.4873    2.0729    2.0668   2.5359    2.5235
    1026   6    0.1314   -0.1851    2.0870    2.0820   2.5564    2.5368
 1110176   6    0.0918   -0.2035    2.0729    2.0696   2.5449    2.5441
 1110303   7    0.3424   -0.0331    2.0911    2.0802   2.5549    2.5543
 1110315   6    0.0683   -0.3679    2.0744    2.0659   2.5355    2.5223
 1110714   7    0.1328   -0.2832    2.0978    2.0881   2.5650    2.5456
 1110761   8    0.2850   -0.0535    2.1268    2.1186   2.5886    2.5621
 1110785   8    0.5244    0.3587    2.1500    2.1465   2.6534    2.6300
 1110794   5    0.0417   -0.4048    2.0571    2.0483   2.5291    2.5096
    1268   7   -0.0483   -0.4205    2.0833    2.0803   2.5513    2.5296
    2884   6    0.0113   -0.3721    2.0773    2.0672   2.5455    2.5252
    2949   6   -0.0842   -0.4195    2.0730    2.0620   2.5425    2.5207
    3029   6   -0.0015   -0.2746    2.0731    2.0630   2.5441    2.5191
    3542   6   -0.0306   -0.4594    2.0751    2.0917   2.5815    2.5728
    4107   6   -0.0538   -0.3970    2.0761    2.0680   2.5501    2.5243
    4118   8    0.1696   -0.1540    2.0926    2.0887   2.5825    2.5614
    4133   7   -0.0310   -0.5010    2.0888    2.0794   2.5638    2.5326
    4506   6    0.0288   -0.1524    2.0691    2.0694   2.5454    2.5361
    5285   6   -0.0012   -0.3886    2.0750    2.0654   2.5460    2.5400
    5969   6    0.0348   -0.2565    2.0791    2.0681   2.5497    2.5254
  600093   6    0.0812   -0.3300    2.0700    2.0619   2.5406    2.5274
  600187   6    0.0648   -0.3244    2.0745    2.0675   2.5446    2.5329
  600351   6    0.0478   -0.2159    2.0725    2.0612   2.5434    2.5210
  600542   6    0.0322   -0.3144    2.0694    2.0603   2.5394    2.5311
  600629   6    0.1413   -0.2405    2.0792    2.0720   2.5447    2.5357
  600871   6    0.0978   -0.2174    2.0721    2.0628   2.5401    2.5142
  601010   6    0.0503   -0.4290    2.0767    2.0646   2.5438    2.5326
  601013   6    0.0344   -0.3886    2.0708    2.0605   2.5437    2.5359
  601041   6    0.0644   -0.2424    2.0743    2.0664   2.5379    2.5393
  601150   6    0.0803   -0.2233    2.0782    2.0707   2.5410    2.5270
  601320   6    0.1310   -0.1442    2.0809    2.0745   2.5458    2.5217
  601441   6    0.0249   -0.3435    2.0691    2.0603   2.5405    2.5178
  601649   6    0.1039    0.0265    2.0772    2.0659   2.5464    2.5236
  601673   6    0.0939   -0.3278    2.0719    2.0635   2.5413    2.5308
  601766   6    0.0590   -0.2205    2.0745    2.0822   2.5410    2.5354
  601854   6    0.0186   -0.3375    2.0747    2.0660   2.5467    2.5263
  601863   6    0.0222   -0.3482    2.0767    2.0710   2.5538    2.5350
  601890   6    0.0286   -0.3315    2.0742    2.0647   2.5439    2.5361
  601903   6    0.0882   -0.2419    2.0756    2.0647   2.5424    2.5287
  602051   6    0.1683   -0.2612    2.0765    2.0664   2.5464    2.5360
  602108   6   -0.0280   -0.3856    2.0801    2.0881   2.5547    2.5549
    6561   6    0.0551   -0.2941    2.0731    2.0628   2.5438    2.5228
    6603   7    0.0386   -0.3379    2.0905    2.0812   2.5610    2.5496
    6929   7    0.1272   -0.1053    2.0989    2.0910   2.5676    2.5453
  700710   7    0.0373   -0.3230    2.0924    2.0831   2.5710    2.5440
  700844   7   -0.0981   -0.4314    2.0832    2.0747   2.5429    2.5326
  700859   7    0.1129   -0.2490    2.0792    2.0730   2.5638    2.5490
  700918   7    0.1892   -0.0911    2.0936    2.0900   2.5597    2.5497
  700935   7    0.1722   -0.0923    2.0958    2.0863   2.5782    2.5704
  701065   7    0.0980   -0.1847    2.0767    2.0728   2.5589    2.5518
  701218   7    0.0523   -0.2673    2.0820    2.0712   2.5596    2.5382
  701284   7    0.0670   -0.3007    2.0923    2.0837   2.5693    2.5512
  701359   7    0.2234   -0.0844    2.0918    2.0862   2.5723    2.5621
  701574   7    0.2161   -0.1478    2.0923    2.0814   2.5711    2.5435
  701874   7    0.0753   -0.2607    2.0736    2.0647   2.5680    2.5514
  701891   7    0.0781   -0.2291    2.0926    2.0827   2.5765    2.5587
  702229   7    0.1759   -0.1047    2.0947    2.0912   2.5696    2.5327
  702233   7    0.1934   -0.2490    2.0974    2.0908   2.5727    2.5627
  702269   7    0.2885    0.0637    2.1140    2.1026   2.5915    2.5568
  702390   7   -0.1081   -0.3395    2.0812    2.0706   2.5507    2.5273
  702696   7    0.1368   -0.2339    2.0989    2.0910   2.5731    2.5557
  800032   8    0.2108   -0.0115    2.1102    2.1036   2.5846    2.5688
  800517   8    0.2394    0.0222    2.1240    2.1192   2.6018    2.5799
  800657   8    0.2292   -0.1223    2.1142    2.1216   2.5891    2.5883
  800785   8    0.1852   -0.0292    2.1213    2.1124   2.5897    2.5573
  800852   8    0.1891   -0.1693    2.1010    2.0909   2.5719    2.5561
  801230   8    0.1278   -0.1021    2.0887    2.1016   2.5608    2.5701
  801363   8    0.0513   -0.2809    2.0960    2.0895   2.5723    2.5444
  801396   8    0.1614   -0.2244    2.1181    2.1086   2.5835    2.5688
  801701   8    0.1350   -0.1072    2.1182    2.1263   2.5914    2.5771
  801841   8    0.1451   -0.1332    2.1159    2.1233   2.5939    2.5801
  802112   8    0.1553   -0.2208    2.1002    2.1094   2.6028    2.6033
  802211   8    0.3391    0.0950    2.1269    2.1215   2.6082    2.5924
  802279   8    0.0916   -0.3108    2.1110    2.1010   2.5861    2.5548
  802436   8    0.1911   -0.1531    2.1151    2.1070   2.5856    2.5666
  802582   8    0.2067   -0.0382    2.0965    2.0873   2.5921    2.5683
    8324   4    0.1014   -0.2229    2.0630    2.0529   2.5362    2.5268
  900120   9    0.3377    0.0205    2.1429    2.1368   2.6245    2.5969
  900340   9    0.2821    0.0289    2.1265    2.1212   2.6029    2.5717
  900423   9    0.4017    0.0624    2.1306    2.1266   2.6221    2.5989
  900521   9    0.2318   -0.1075    2.1298    2.1281   2.6049    2.5758
  900637   9    0.2530    0.0744    2.1265    2.1167   2.5977    2.5611
  900781   9    0.1534   -0.1932    2.1227    2.1141   2.6003    2.5684
  900840   9    0.2111   -0.1104    2.1286    2.1213   2.6001    2.5792
  900921   9    0.2680    0.1191    2.1311    2.1205   2.6282    2.5983
  900967   9    0.2944   -0.0058    2.1299    2.1211   2.6048    2.5705
  900996   9    0.2722    0.0389    2.1327    2.1280   2.6057    2.5842
  901174   9    0.3069    0.0426    2.1673    2.1570   2.6651    2.6425
  901523   9    0.4000    0.0981    2.1493    2.1435   2.6369    2.6199
  901780   9    0.1891   -0.1602    2.1171    2.1252   2.5902    2.5767
  901967   9    0.3005    0.0962    2.1294    2.1202   2.6036    2.5776
  902065   9    0.2253   -0.0102    2.1305    2.1235   2.6030    2.5752
  902262   9    0.1665   -0.0889    2.1262    2.1173   2.6112    2.5656
  902809   9    0.1751   -0.1063    2.1410    2.1408   2.6447    2.6171
  902843   9    0.2366    0.0147    2.1271    2.1172   2.6001    2.5653
  903356   9    0.2643   -0.0486    2.1214    2.1183   2.6034    2.5821
  903503   9    0.3230    0.0764    2.1432    2.1385   2.6292    2.6141
    0465   7    0.0120   -0.2487    2.0911    2.0781   2.5569    2.5189
 1110530   7    0.0995   -0.3108    2.0852    2.0828   2.5703    2.5565
 1110590   7    0.1247   -0.2162    2.0791    2.0718   2.5556    2.5406
 1110687   6    0.2256   -0.0431    2.0863    2.0851   2.5521    2.5400
    2057   6   -0.0164   -0.2263    2.0805    2.0689   2.5521    2.5355
    2078   6   -0.0265   -0.4071    2.0767    2.0665   2.5435    2.5219
    2291   8    0.1628   -0.2303    2.0974    2.1065   2.5779    2.5761
    2609   7    0.0342   -0.2339    2.0969    2.1107   2.5874    2.5924
    3187   6   -0.1562   -0.5966    2.0628    2.0574   2.5663    2.5527
    3280   7    0.0082   -0.4055    2.0984    2.0929   2.5678    2.5508
    3380   6    0.0085   -0.3607    2.0760    2.0686   2.5441    2.5245
    3455   7    0.0730   -0.3051    2.0806    2.0718   2.5770    2.5642
    3579   8    0.1045   -0.2543    2.1080    2.0976   2.5780    2.5522
    3682   7   -0.0299   -0.3219    2.0828    2.0735   2.5573    2.5382
    3746   6   -0.0356   -0.4013    2.0723    2.0665   2.5477    2.5311
    4130   7    0.0509   -0.1762    2.0947    2.0846   2.5584    2.5470
    4135   6   -0.0404   -0.3999    2.0855    2.0778   2.5548    2.5367
    4439   6   -0.0801   -0.3986    2.0757    2.0667   2.5435    2.5165
    5185   7   -0.0430   -0.2290    2.0887    2.0805   2.5564    2.5246
    5206   9    0.3004   -0.0102    2.1542    2.1440   2.6239    2.5924
    5237   6    0.0179   -0.3267    2.0743    2.0666   2.5534    2.5329
    5585   6    0.0270   -0.2695    2.0832    2.0723   2.5517    2.5326
    5879   6   -0.0482   -0.4238    2.0726    2.0626   2.5394    2.5194
  600029   6    0.0097   -0.4336    2.0809    2.0688   2.5519    2.5189
  600056   6    0.0939   -0.3309    2.0773    2.0661   2.5502    2.5344
  600101   6    0.0828   -0.2431    2.0794    2.0719   2.5518    2.5273
  600193   6    0.0510   -0.3188    2.0684    2.0625   2.5529    2.5342
  600236   6    0.0855   -0.2091    2.0751    2.0648   2.5476    2.5279
  600729   6    0.1376   -0.2600    2.0656    2.0526   2.5354    2.5224
  600770   6    0.1492   -0.2856    2.0817    2.0766   2.5501    2.5416
  600775   6    0.1032   -0.0892    2.0855    2.0785   2.5539    2.5535
  601090   6    0.1002   -0.3230    2.0774    2.0686   2.5445    2.5354
  601168   6    0.0276   -0.3502    2.0755    2.0658   2.5447    2.5166
  601212   6    0.0870   -0.3121    2.0787    2.0691   2.5479    2.5272
  601280   6    0.0314   -0.3649    2.0716    2.0592   2.5461    2.5218
  601327   6    0.0331   -0.4263    2.0795    2.0711   2.5557    2.5362
  601425   6    0.1331   -0.3050    2.0800    2.0767   2.5476    2.5476
  601550   6    0.1015   -0.1778    2.0727    2.0621   2.5404    2.5112
  601643   6   -0.0233   -0.3492    2.0694    2.0603   2.5400    2.5108
  601693   6   -0.0135   -0.3271    2.0700    2.0646   2.5406    2.5286
  601810   6    0.0971   -0.3910    2.0784    2.0679   2.5469    2.5198
  602078   6    0.0908   -0.3280    2.0719    2.0609   2.5447    2.5157
  602155   6    0.0611   -0.3222    2.0817    2.0731   2.5439    2.5140
  602187   6   -0.0601   -0.4182    2.0809    2.0723   2.5491    2.5292
  700095   7    0.0306   -0.3340    2.0866    2.0836   2.5628    2.5406
  700158   7    0.1711   -0.0828    2.0868    2.0778   2.5663    2.5489
  700169   7    0.0790   -0.2417    2.0933    2.1044   2.5784    2.5701
  700225   7    0.1287   -0.2257    2.0983    2.0869   2.5638    2.5464
  700303   7    0.2260    0.1662    2.0864    2.0837   2.5552    2.5411
  700354   7   -0.0002   -0.3305    2.0925    2.0831   2.5674    2.5491
  700371   7    0.0597   -0.2381    2.0776    2.0873   2.5602    2.5460
  700386   7    0.1159   -0.2611    2.0914    2.0851   2.5671    2.5510
  700528   7    0.1706   -0.0959    2.0953    2.0829   2.5768    2.5511
  700580   7    0.0806   -0.1352    2.0827    2.0758   2.5436    2.5305
  701207   7    0.0268   -0.3096    2.0773    2.0663   2.5506    2.5261
  701497   7    0.0935   -0.2524    2.0898    2.0850   2.5681    2.5564
  701731   7    0.1145   -0.2072    2.0944    2.0875   2.5747    2.5610
  701875   7    0.0629   -0.2375    2.0958    2.0894   2.5604    2.5624
    7027   6    0.0082   -0.3377    2.0772    2.0739   2.5503    2.5371
  702855   7    0.0670   -0.2465    2.0908    2.0812   2.5637    2.5423
    7324   8    0.1688   -0.0636    2.1183    2.1101   2.5938    2.5728
    7693   5    0.0742   -0.3580    2.0604    2.0686   2.5300    2.5312
    7724   7    0.0146   -0.3291    2.0947    2.0885   2.5628    2.5368
  800000   8    0.2805    0.1334    2.1086    2.1176   2.5862    2.5739
  800474   8    0.0980   -0.1877    2.1224    2.1129   2.5907    2.5755
  800611   8    0.1227   -0.2580    2.1148    2.1089   2.6130    2.5966
  800641   8    0.0922   -0.1581    2.0967    2.1115   2.5874    2.5683
  800842   8    0.1186   -0.1284    2.1184    2.1177   2.5964    2.5769
  800849   8    0.1870   -0.2214    2.1225    2.1151   2.6046    2.5850
  801271   8    0.2537    0.0360    2.1161    2.1258   2.6031    2.5992
  801457   8    0.2402   -0.1444    2.1247    2.1330   2.6015    2.6034
  801524   8    0.2859    0.0265    2.1228    2.1167   2.6028    2.5871
  801525   8    0.2146   -0.0545    2.1236    2.1133   2.6005    2.5764
  801613   8    0.1467   -0.2085    2.0963    2.0856   2.5679    2.5587
  801657   8    0.2497   -0.1633    2.1169    2.1070   2.5917    2.5672
  801788   8    0.2304   -0.1414    2.1151    2.1034   2.5899    2.5779
  801886   8    0.2682    0.0729    2.1149    2.1231   2.5862    2.5890
  801968   8    0.0783   -0.2708    2.0930    2.0899   2.5994    2.5918
  802376   8    0.0954   -0.1365    2.0764    2.0686   2.5652    2.5499
  802583   8    0.1229   -0.1590    2.1092    2.1007   2.5751    2.5634
    8521   6   -0.0139   -0.3342    2.0860    2.0792   2.5638    2.5553
    8701   6    0.1520   -0.1797    2.0779    2.0691   2.5534    2.5477
  900161   9    0.2246   -0.1998    2.1214    2.1287   2.5933    2.5810
  900181   9    0.3729    0.0978    2.1539    2.1436   2.6253    2.5875
  900384   9    0.2674   -0.0372    2.1307    2.1209   2.6138    2.5815
  900464   9    0.2190    0.0148    2.1219    2.1100   2.6028    2.5513
  900737   9    0.2947    0.0318    2.1294    2.1209   2.6051    2.5756
  900832   9    0.1206   -0.1043    2.1061    2.0962   2.5801    2.5505
  900918   9    0.2112   -0.0122    2.1348    2.1312   2.6313    2.6114
  901003   9    0.1832   -0.2031    2.1255    2.1142   2.5984    2.5678
  901020   9    0.2228   -0.0170    2.1320    2.1225   2.6063    2.5728
  901166   9    0.2190   -0.0186    2.1214    2.1119   2.5954    2.5694
  901204   9    0.2319   -0.1125    2.1273    2.1207   2.6029    2.5628
  901271   9    0.2503   -0.0107    2.1340    2.1319   2.6295    2.6026
  901764   9    0.1954   -0.1317    2.1179    2.1079   2.5922    2.5752
  902046   9    0.2255   -0.0152    2.1247    2.1156   2.6290    2.6091
  902407   9    0.2269   -0.1770    2.1263    2.1218   2.6000    2.5777
  902628   9    0.3034    0.0380    2.1253    2.1150   2.6001    2.5712
  903015   9    0.2479    0.0331    2.1257    2.1214   2.6021    2.5679
  903069   9    0.0950   -0.2842    2.1074    2.0970   2.5874    2.5579
    0344   6   -0.1117   -0.5583    2.0701    2.0629   2.5727    2.5548
    0565   6    0.0537   -0.2609    2.0826    2.0752   2.5541    2.5344
    0645   6    0.0948   -0.3359    2.0862    2.0751   2.5552    2.5225
    0787   6    0.0768   -0.2656    2.0851    2.0777   2.5488    2.5329
    1032   6    0.0534   -0.3127    2.0805    2.0890   2.5535    2.5519
 1110381   7    0.0383   -0.3131    2.0908    2.0990   2.5568    2.5586
 1110647   6    0.1787   -0.1680    2.0788    2.0724   2.5514    2.5338
    1180   6    0.0495   -0.3004    2.0810    2.0708   2.5509    2.5226
    1193   6    0.0275   -0.3216    2.0875    2.0850   2.5582    2.5306
    1684   5    0.0614   -0.2559    2.0711    2.0618   2.5424    2.5367
    1702   8    0.2415   -0.0996    2.0992    2.0898   2.5969    2.5796
    1969   5    0.0958   -0.2182    2.0664    2.0587   2.5330    2.5196
    2814   7    0.1620   -0.1642    2.1008    2.0889   2.5665    2.5390
    3092   9    0.4307    0.1139    2.1469    2.1439   2.6206    2.6038
    3112   6   -0.0646   -0.4251    2.0717    2.0640   2.5421    2.5227
    4008   6    0.0364   -0.3729    2.0895    2.0780   2.5640    2.5360
    4248   6    0.0365   -0.3252    2.0865    2.0766   2.5550    2.5222
    4339   5    0.1182   -0.2696    2.0707    2.0696   2.5422    2.5434
    4661   8    0.1290   -0.1343    2.0994    2.0957   2.5935    2.5708
    4722   7    0.0692    0.1118    2.0991    2.0878   2.5652    2.5646
    4756   7    0.0470   -0.2700    2.0828    2.0759   2.5612    2.5421
    5037   6   -0.0127   -0.4019    2.0814    2.0720   2.5529    2.5272
    5281   6   -0.0316   -0.4223    2.0734    2.0647   2.5447    2.5159
    5393   6    0.0572   -0.2268    2.0756    2.0721   2.5447    2.5361
    5965   7    0.0114   -0.3049    2.1240    2.1348   2.6253    2.5971
    5978   8    0.2191    0.0947    2.1121    2.1085   2.5739    2.5691
